episode,steps,completed,completion_steps,termination_reason,progress_percent,avg_lateral,std_lateral,max_lateral,avg_course,std_course,max_course,avg_tilt,std_tilt,max_tilt,avg_velocity,avg_action_change,reward
534,1,0,0,heading_error,7.97,2.261913,0.000000,2.261913,0.001993,0.000000,0.001993,0.001846,0.000000,0.001846,0.06,0.000000,-556.57
535,1202,0,0,tilt_error,82.62,0.354548,0.497652,2.327912,0.122154,0.123459,0.539823,0.044689,0.039419,0.374209,3.81,0.092608,15950.82
536,1200,0,0,tilt_error,82.52,0.340896,0.453780,2.044925,0.111440,0.115809,0.539025,0.042397,0.039621,0.358035,3.81,0.078571,15973.73
537,1197,0,0,tilt_error,82.54,0.274253,0.339981,2.028068,0.100837,0.127990,1.570000,0.039153,0.042121,0.358566,3.82,0.070002,17986.56
538,1,0,0,heading_error,9.74,1.976733,0.000000,1.976733,0.001993,0.000000,0.001993,0.001700,0.000000,0.001700,0.06,0.000000,-580.99
539,10,0,0,heading_error,7.91,1.862910,0.361494,1.998187,0.165726,0.468175,1.570000,0.010064,0.008151,0.026163,0.80,0.068941,-498.91
540,1,0,0,heading_error,9.81,0.246204,0.000000,0.246204,0.001993,0.000000,0.001993,0.000539,0.000000,0.000539,0.06,0.000000,-592.43
541,1198,0,0,tilt_error,82.49,0.276657,0.338670,2.030950,0.098217,0.114688,0.539892,0.039565,0.042230,0.373168,3.82,0.067164,18321.33
542,1201,0,0,tilt_error,82.48,0.328755,0.444320,2.034181,0.117650,0.124133,0.545833,0.042748,0.040879,0.355595,3.81,0.084402,16087.52
543,1198,0,0,tilt_error,82.48,0.289163,0.347519,2.038018,0.100977,0.116646,0.540988,0.039730,0.042344,0.363864,3.82,0.070874,16914.10
544,1198,0,0,tilt_error,82.57,0.295210,0.356153,2.235776,0.099991,0.113217,0.541212,0.039334,0.041853,0.359876,3.82,0.074419,17118.74
545,1202,0,0,tilt_error,82.46,0.352195,0.485396,2.270888,0.121303,0.135656,1.570000,0.043437,0.041383,0.361373,3.81,0.078207,15506.56
546,1,0,0,heading_error,12.81,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001552,0.000000,0.001552,0.06,0.000000,-581.11
547,1,0,0,heading_error,12.69,1.731675,0.000000,1.731675,0.001993,0.000000,0.001993,0.000817,0.000000,0.000817,0.06,0.000000,-592.55
548,1200,0,0,tilt_error,82.51,0.322428,0.424498,2.048758,0.114755,0.120915,0.556507,0.042764,0.041158,0.367789,3.81,0.078865,16394.72
549,1197,0,0,tilt_error,82.51,0.253959,0.373774,2.335839,0.104929,0.124834,1.570000,0.039652,0.042523,0.367908,3.81,0.073303,18111.08
550,1,0,0,heading_error,16.84,3.302501,0.000000,3.302501,0.001993,0.000000,0.001993,0.001423,0.000000,0.001423,0.06,0.000000,-581.30
551,29,0,0,tilt_error,-12.05,3.214358,0.435528,3.416399,0.085101,0.060439,0.229274,0.145291,0.107958,0.355424,1.91,0.060172,-775.87
552,1203,0,0,tilt_error,82.57,0.268359,0.390987,2.346643,0.104062,0.122510,1.570000,0.039834,0.043035,0.364192,3.81,0.083405,17385.49
553,1,0,0,heading_error,11.68,1.336631,0.000000,1.336631,0.001993,0.000000,0.001993,0.001301,0.000000,0.001301,0.06,0.000000,-581.37
554,1198,0,0,tilt_error,82.75,0.296168,0.375719,2.029356,0.109407,0.116979,0.517851,0.041473,0.039928,0.355281,3.81,0.083595,16985.21
555,1200,0,0,tilt_error,82.71,0.237202,0.346882,2.392573,0.102208,0.122781,0.524709,0.039961,0.041645,0.355823,3.81,0.075961,19119.59
556,1199,0,0,tilt_error,82.74,0.243602,0.337772,2.391569,0.094431,0.113124,0.524571,0.038057,0.041826,0.361466,3.82,0.072500,19049.02
557,1200,0,0,tilt_error,82.81,0.285264,0.376395,2.287802,0.106501,0.111818,0.535743,0.041323,0.041267,0.369548,3.81,0.090522,16588.05
558,1213,0,0,tilt_error,82.66,0.280554,0.365611,2.097253,0.109069,0.119794,1.570000,0.041099,0.045076,0.364714,3.81,0.090334,17471.24
559,1,0,0,heading_error,18.00,2.650037,0.000000,2.650037,0.001993,0.000000,0.001993,0.001520,0.000000,0.001520,0.06,0.000000,-581.88
560,33,0,0,tilt_error,-8.89,2.600818,0.202389,2.973620,0.088498,0.077177,0.326086,0.140060,0.107788,0.358843,2.10,0.122151,-820.01
561,30,0,0,tilt_error,-10.72,2.896773,0.423978,3.097451,0.089369,0.060551,0.223653,0.142476,0.109405,0.358465,1.97,0.102996,-789.05
562,1209,0,0,tilt_error,82.55,0.278688,0.368738,2.175868,0.114328,0.110157,0.540417,0.043241,0.045315,0.358066,3.81,0.102252,17260.01
563,1214,0,0,tilt_error,82.72,0.363938,0.482565,2.205843,0.127129,0.142433,0.681425,0.044962,0.047511,0.368397,3.80,0.086188,15524.15
564,1204,0,0,tilt_error,82.59,0.301979,0.395032,2.143202,0.126850,0.113912,0.604180,0.045737,0.043931,0.360046,3.80,0.101102,16113.43
565,1264,0,0,tilt_error,82.76,0.409867,0.642795,3.654542,0.144130,0.153876,1.570000,0.048479,0.047714,0.351654,3.80,0.094577,14772.95
566,1,0,0,heading_error,8.90,1.075926,0.000000,1.075926,0.001993,0.000000,0.001993,0.002286,0.000000,0.002286,0.08,0.000000,-582.88
567,1234,0,0,tilt_error,82.75,0.322440,0.463041,2.410781,0.120395,0.141341,0.949850,0.044084,0.051334,0.368152,3.80,0.094228,16279.77
568,1249,0,0,tilt_error,82.68,0.336907,0.447986,2.386308,0.137096,0.118293,0.546173,0.049169,0.044257,0.367888,3.81,0.111628,15106.09
569,1243,0,0,tilt_error,82.76,0.302600,0.394739,4.056027,0.110680,0.115217,0.554711,0.041939,0.045769,0.350521,3.81,0.091653,17344.91
570,29,0,0,tilt_error,-15.12,3.953827,0.591658,4.191096,0.095493,0.062938,0.214620,0.151869,0.112953,0.375277,1.88,0.075901,-778.34
571,1248,0,0,tilt_error,82.85,0.304352,0.383260,2.810626,0.119406,0.119879,0.690360,0.045596,0.046022,0.363812,3.81,0.097548,16832.15
572,31,0,0,tilt_error,-9.96,2.743382,0.333824,2.927260,0.087968,0.060271,0.242428,0.139244,0.107670,0.354023,2.02,0.115420,-800.46
573,1286,0,0,tilt_error,82.80,0.368698,0.601404,3.735379,0.133124,0.174038,1.028123,0.043467,0.048885,0.372205,3.81,0.097986,15779.32
574,1207,0,0,tilt_error,82.82,0.301935,0.423138,2.314515,0.108146,0.127068,1.570000,0.040534,0.045540,0.352444,3.81,0.097673,16180.44
575,1,0,0,heading_error,9.01,1.304715,0.000000,1.304715,0.001993,0.000000,0.001993,0.001739,0.000000,0.001739,0.06,0.000000,-581.40
576,1202,0,0,tilt_error,82.42,0.333606,0.405868,2.175399,0.135421,0.117002,0.627336,0.047132,0.043696,0.367723,3.80,0.117502,14095.28
577,1202,0,0,tilt_error,82.85,0.355705,0.436750,2.291623,0.125187,0.120060,0.552344,0.045397,0.042139,0.359702,3.81,0.123218,13589.78
578,1199,0,0,tilt_error,82.81,0.280957,0.353186,2.066620,0.097713,0.122416,1.570000,0.039210,0.042369,0.367560,3.82,0.099581,17297.29
579,1,0,0,heading_error,10.46,0.212066,0.000000,0.212066,0.001993,0.000000,0.001993,0.001738,0.000000,0.001738,0.06,0.000000,-581.07
580,1199,0,0,tilt_error,82.57,0.266530,0.313569,2.005874,0.087961,0.102559,0.520675,0.038576,0.039411,0.353049,3.82,0.100746,18331.74
581,1207,0,0,tilt_error,82.59,0.266689,0.303762,2.011549,0.087971,0.109374,1.570000,0.038128,0.042619,0.366312,3.82,0.093014,18219.60
582,1,0,0,heading_error,16.11,0.314050,0.000000,0.314050,0.001993,0.000000,0.001993,0.001736,0.000000,0.001736,0.06,0.000000,-581.73
583,1204,0,0,tilt_error,82.66,0.300214,0.329192,2.019179,0.122348,0.133809,1.570000,0.042810,0.049919,0.350034,3.81,0.109703,15967.98
584,1,0,0,heading_error,17.05,1.547688,0.000000,1.547688,0.001993,0.000000,0.001993,0.001739,0.000000,0.001739,0.06,0.000000,-581.64
585,756,0,0,tilt_error,54.31,0.437664,0.621349,2.484752,0.143659,0.170120,0.774083,0.044007,0.053204,0.358687,3.78,0.107915,8210.84
586,1246,0,0,tilt_error,82.36,0.373592,0.446644,2.040091,0.129798,0.127328,1.570000,0.044408,0.048764,0.368476,3.81,0.114616,13964.77
587,1,0,0,heading_error,11.16,1.564072,0.000000,1.564072,0.001993,0.000000,0.001993,0.002404,0.000000,0.002404,0.08,0.000000,-582.78
588,1196,0,0,tilt_error,82.64,0.392473,0.519929,4.496497,0.143631,0.130297,0.593368,0.045481,0.049545,0.365561,3.81,0.106421,12577.81
589,28,0,0,tilt_error,-16.73,4.329350,0.757908,4.597590,0.081128,0.058453,0.231668,0.154703,0.107417,0.365135,1.86,0.092260,-763.50
590,1195,0,0,tilt_error,82.33,0.304883,0.385493,2.041831,0.121284,0.133319,1.570000,0.039834,0.048163,0.372026,3.81,0.110739,16695.52
591,1,0,0,heading_error,12.39,0.750166,0.000000,0.750166,0.001993,0.000000,0.001993,0.001734,0.000000,0.001734,0.06,0.000000,-581.02
592,1199,0,0,tilt_error,82.43,0.316331,0.403208,2.081056,0.121909,0.129657,1.570000,0.041300,0.046215,0.354253,3.81,0.145404,15662.85
593,1,0,0,heading_error,8.42,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001693,0.000000,0.001693,0.06,0.000000,-580.93
594,1,0,0,heading_error,11.41,1.244173,0.000000,1.244173,0.001993,0.000000,0.001993,0.000871,0.000000,0.000871,0.06,0.000000,-592.37
595,1205,0,0,tilt_error,82.75,0.325480,0.346138,2.045246,0.104865,0.106977,0.529617,0.040954,0.040042,0.353572,3.82,0.135869,15582.67
596,1202,0,0,tilt_error,82.69,0.271389,0.357369,2.390022,0.096521,0.122712,1.570000,0.038881,0.041710,0.370921,3.82,0.100790,18149.08
597,1,0,0,heading_error,12.58,3.124794,0.000000,3.124794,0.001993,0.000000,0.001993,0.002768,0.000000,0.002768,0.08,0.000000,-581.34
598,30,0,0,tilt_error,-11.26,3.144551,0.246377,4.200305,0.088120,0.064368,0.258722,0.144977,0.109947,0.361875,1.95,0.124079,-788.11
599,29,0,0,tilt_error,-15.69,4.064400,0.766257,4.335374,0.095493,0.062938,0.214620,0.151869,0.112953,0.375277,1.88,0.091954,-778.34
600,1198,0,0,tilt_error,82.66,0.244437,0.360491,2.387456,0.098393,0.122655,1.570000,0.038556,0.040529,0.370496,3.82,0.090113,19198.05
601,1,0,0,heading_error,11.12,0.055795,0.000000,0.055795,0.001993,0.000000,0.001993,0.001978,0.000000,0.001978,0.07,0.000000,-581.19
602,1195,0,0,tilt_error,82.71,0.258691,0.368348,2.391949,0.094045,0.119887,1.570000,0.038475,0.038322,0.356460,3.82,0.083976,19284.14
603,1,0,0,heading_error,18.00,2.722012,0.000000,2.722012,0.001993,0.000000,0.001993,0.001938,0.000000,0.001938,0.07,0.000000,-581.32
604,1202,0,0,tilt_error,82.69,0.349348,0.520067,4.496497,0.118901,0.128005,0.663221,0.043911,0.038500,0.363833,3.82,0.094007,17453.91
605,28,0,0,tilt_error,-16.73,4.324740,0.782955,4.597858,0.081037,0.058236,0.230053,0.154617,0.107218,0.364843,1.86,0.082347,-763.41
606,1196,0,0,tilt_error,82.69,0.269325,0.330577,4.496497,0.100404,0.104176,0.518666,0.039494,0.038562,0.371200,3.82,0.087952,19342.43
607,28,0,0,tilt_error,-16.73,4.339173,0.709362,4.597869,0.081054,0.058249,0.230132,0.154655,0.107253,0.365000,1.86,0.073047,-763.40
608,1198,0,0,tilt_error,82.69,0.269963,0.302527,2.031895,0.104144,0.104863,0.538057,0.040208,0.038375,0.371478,3.82,0.120235,18994.19
609,1197,0,0,tilt_error,82.70,0.289801,0.376936,2.354552,0.104293,0.104207,0.519995,0.040434,0.037294,0.371294,3.82,0.080167,18237.91
610,1197,0,0,tilt_error,82.74,0.300102,0.302588,4.496497,0.094264,0.094883,0.526500,0.038421,0.036820,0.356925,3.83,0.110996,17774.30
611,28,0,0,tilt_error,-16.74,4.340896,0.700602,4.598025,0.137739,0.281421,1.570000,0.155429,0.108058,0.368572,1.85,0.101387,-763.40
612,1,0,0,heading_error,18.02,1.205761,0.000000,1.205761,0.001993,0.000000,0.001993,0.002422,0.000000,0.002422,0.08,0.000000,-586.59
613,1198,0,0,tilt_error,82.74,0.302552,0.382089,2.364126,0.109257,0.119892,1.570000,0.040792,0.038394,0.363388,3.82,0.076073,17348.20
614,1,0,0,heading_error,18.00,0.530499,0.000000,0.530499,0.001993,0.000000,0.001993,0.005688,0.000000,0.005688,0.12,0.000000,-581.32
615,1197,0,0,tilt_error,82.76,0.284111,0.318642,1.995278,0.097709,0.103774,0.524630,0.038927,0.038685,0.363222,3.82,0.092421,18149.09
616,1196,0,0,tilt_error,82.72,0.288785,0.301594,2.018294,0.095414,0.101425,0.525699,0.038755,0.037707,0.353859,3.82,0.077124,17898.15
617,1201,0,0,tilt_error,82.75,0.287994,0.412360,2.387768,0.105073,0.109733,0.524668,0.041086,0.038842,0.370646,3.82,0.079784,17875.63
618,1197,0,0,tilt_error,82.74,0.289087,0.399231,2.396230,0.104617,0.112226,0.525462,0.040042,0.038864,0.349512,3.82,0.078930,17025.80
619,1198,0,0,tilt_error,82.75,0.321933,0.440928,2.393084,0.116624,0.110887,0.522775,0.042496,0.038475,0.357718,3.81,0.086545,16065.75
620,1196,0,0,tilt_error,82.76,0.272203,0.390780,4.286235,0.106900,0.116423,0.526056,0.039984,0.039615,0.357311,3.82,0.077780,17755.38
621,28,0,0,tilt_error,-15.90,4.126904,0.716221,4.386718,0.080813,0.058713,0.233517,0.154022,0.107059,0.364044,1.86,0.107989,-763.50
622,1196,0,0,tilt_error,82.77,0.265409,0.366580,2.347357,0.106355,0.117069,0.523025,0.039490,0.041183,0.358377,3.82,0.086798,17859.85
623,1197,0,0,tilt_error,82.71,0.262635,0.387505,3.596246,0.107457,0.118552,0.523112,0.040293,0.040303,0.354769,3.82,0.079236,17884.50
624,29,0,0,tilt_error,-13.00,3.548872,0.162945,3.687673,0.083032,0.068148,0.281982,0.152490,0.107941,0.365068,1.89,0.128067,-773.82
625,29,0,0,tilt_error,-12.78,3.423528,0.280794,3.593826,0.091238,0.060234,0.207240,0.144922,0.109183,0.358722,1.90,0.086352,-777.52
626,1202,0,0,tilt_error,82.76,0.322429,0.448507,2.200352,0.116409,0.122812,0.532864,0.042711,0.040813,0.369835,3.81,0.093543,16784.35
627,1200,0,0,tilt_error,82.73,0.306142,0.465143,2.378206,0.116215,0.127501,0.522363,0.042367,0.041064,0.363673,3.81,0.101132,16474.54
628,1198,0,0,tilt_error,82.71,0.272451,0.347468,2.098404,0.113931,0.122969,1.570000,0.042558,0.040656,0.370822,3.81,0.101323,17415.95
629,1,0,0,heading_error,11.37,0.197417,0.000000,0.197417,0.001993,0.000000,0.001993,0.005688,0.000000,0.005688,0.12,0.000000,-581.09
630,1198,0,0,tilt_error,82.71,0.239458,0.374934,2.384569,0.099976,0.117307,0.524323,0.038373,0.042105,0.357441,3.82,0.096284,19038.23
631,1201,0,0,tilt_error,82.76,0.313648,0.490270,2.377275,0.117179,0.130316,0.528916,0.042513,0.041229,0.362038,3.81,0.102077,16525.92
632,1198,0,0,tilt_error,82.72,0.229986,0.355580,2.390282,0.099512,0.120668,0.524720,0.038757,0.042476,0.357775,3.82,0.096318,19240.46
633,1200,0,0,tilt_error,82.75,0.302835,0.449242,2.389650,0.113212,0.123815,0.524544,0.041830,0.043080,0.370142,3.81,0.105851,16358.30
634,1200,0,0,tilt_error,82.69,0.280726,0.399796,3.499123,0.116761,0.118599,0.539820,0.043053,0.042529,0.356959,3.81,0.114010,16814.57
635,29,0,0,tilt_error,-12.61,3.360424,0.535478,3.588602,0.079689,0.063882,0.263839,0.151791,0.108200,0.366581,1.90,0.082852,-773.90
636,1200,0,0,tilt_error,82.75,0.246157,0.365352,2.273267,0.109992,0.118460,0.534081,0.041162,0.042753,0.351577,3.81,0.127966,17812.92
637,1200,0,0,tilt_error,82.77,0.302963,0.409173,2.033364,0.117885,0.118704,0.548883,0.042557,0.042298,0.359053,3.81,0.122492,16397.47
638,1201,0,0,tilt_error,82.76,0.254577,0.342652,2.128405,0.104952,0.114822,0.537215,0.039839,0.042974,0.368603,3.81,0.114731,18611.30
639,1206,0,0,tilt_error,82.57,0.308078,0.439263,2.336706,0.114073,0.108730,0.518829,0.041972,0.041570,0.349988,3.81,0.112455,16174.43
640,1205,0,0,tilt_error,82.74,0.260156,0.368048,2.319618,0.104872,0.117791,1.570000,0.039275,0.042849,0.360935,3.81,0.119402,18226.57
641,1,0,0,heading_error,9.93,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001198,0.000000,0.001198,0.06,0.000000,-581.38
642,1,0,0,heading_error,9.17,0.755345,0.000000,0.755345,0.001993,0.000000,0.001993,0.000702,0.000000,0.000702,0.06,0.000000,-592.51
643,1209,0,0,tilt_error,82.60,0.258895,0.384551,2.366711,0.105140,0.112304,0.526166,0.039778,0.044434,0.369544,3.81,0.112022,17897.67
644,9,0,0,heading_error,7.87,1.760731,0.612791,1.995159,0.018088,0.011795,0.040228,0.006446,0.005437,0.018091,0.72,0.006120,-536.29
645,1199,0,0,tilt_error,82.69,0.236159,0.380163,2.383778,0.097240,0.117296,0.526740,0.038069,0.042507,0.355058,3.82,0.103944,19010.33
646,1201,0,0,tilt_error,82.72,0.304421,0.403884,2.106440,0.113104,0.123734,1.570000,0.041966,0.041738,0.362963,3.81,0.113825,16601.71
647,1,0,0,heading_error,9.16,0.503600,0.000000,0.503600,0.001993,0.000000,0.001993,0.001613,0.000000,0.001613,0.06,0.000000,-581.11
648,1202,0,0,tilt_error,82.67,0.248556,0.369099,2.361664,0.105059,0.120468,1.570000,0.039656,0.042169,0.365551,3.82,0.103610,18311.47
649,1,0,0,heading_error,13.95,0.465332,0.000000,0.465332,0.001993,0.000000,0.001993,0.001198,0.000000,0.001198,0.06,0.000000,-581.44
650,1200,0,0,tilt_error,82.70,0.255360,0.338529,2.199230,0.105396,0.121037,1.570000,0.040065,0.042714,0.367154,3.81,0.113159,18679.14
651,1,0,0,heading_error,17.46,1.465673,0.000000,1.465673,0.001993,0.000000,0.001993,0.005688,0.000000,0.005688,0.12,0.000000,-581.47
652,1201,0,0,tilt_error,82.75,0.300328,0.408530,2.295859,0.119607,0.127859,1.570000,0.044169,0.040426,0.356012,3.81,0.131200,16032.84
653,1,0,0,heading_error,14.92,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.001222,0.000000,0.001222,0.06,0.000000,-581.20
654,1,0,0,heading_error,10.41,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.000706,0.000000,0.000706,0.06,0.000000,-592.28
655,1,0,0,heading_error,15.16,0.085204,0.000000,0.085204,0.001993,0.000000,0.001993,0.000068,0.000000,0.000068,0.06,0.000000,-592.26
656,1197,0,0,tilt_error,82.73,0.232103,0.369455,2.350688,0.098300,0.117552,0.519398,0.038410,0.041799,0.365676,3.82,0.116737,18889.67
657,1199,0,0,tilt_error,82.73,0.257199,0.374355,2.389729,0.107028,0.125074,0.525047,0.040140,0.042683,0.366142,3.81,0.098662,18498.75
658,1204,0,0,tilt_error,82.75,0.322596,0.463509,2.370996,0.121398,0.132187,1.570000,0.043387,0.041813,0.361027,3.81,0.117574,16830.34
659,1,0,0,heading_error,12.92,1.521319,0.000000,1.521319,0.001993,0.000000,0.001993,0.000176,0.000000,0.000176,0.06,0.000000,-581.27
660,1200,0,0,tilt_error,82.81,0.327453,0.407894,2.316106,0.111459,0.113979,0.520895,0.042096,0.040915,0.359036,3.81,0.124318,15673.60
661,1199,0,0,tilt_error,82.77,0.267652,0.387339,3.923549,0.101410,0.124621,0.541551,0.039041,0.043004,0.371345,3.81,0.118148,18131.43
662,41,0,0,tilt_error,-10.58,3.454030,0.688348,4.023365,0.244592,0.267113,0.902000,0.164032,0.093999,0.356428,2.20,0.148148,-888.77
663,1207,0,0,tilt_error,82.68,0.273176,0.378288,2.393727,0.112210,0.115419,0.518044,0.041990,0.042928,0.369017,3.81,0.134708,17433.82
664,1201,0,0,tilt_error,82.75,0.316111,0.408434,2.072755,0.116977,0.126158,1.570000,0.042860,0.042235,0.365968,3.81,0.129049,16175.21
665,1,0,0,heading_error,18.00,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.005688,0.000000,0.005688,0.12,0.000000,-581.35
666,1,0,0,heading_error,8.51,1.583279,0.000000,1.583279,0.001993,0.000000,0.001993,0.002429,0.000000,0.002429,0.08,0.000000,-591.96
667,1201,0,0,tilt_error,82.74,0.296665,0.387584,2.125706,0.110163,0.118531,1.570000,0.040634,0.041488,0.359071,3.81,0.121226,16999.15
668,1,0,0,heading_error,15.66,2.618484,0.000000,2.618484,0.001993,0.000000,0.001993,0.001031,0.000000,0.001031,0.06,0.000000,-581.39
669,1203,0,0,tilt_error,82.75,0.342657,0.519816,3.428733,0.117451,0.119862,0.499579,0.042086,0.041317,0.356061,3.81,0.124391,16419.54
670,1206,0,0,tilt_error,82.72,0.377298,0.625798,3.500572,0.124076,0.132849,0.570000,0.043111,0.041563,0.363373,3.81,0.132250,16156.48
671,1202,0,0,tilt_error,82.61,0.255450,0.354512,2.322614,0.106630,0.114650,0.520456,0.040080,0.041884,0.350665,3.81,0.120401,18394.79
672,1205,0,0,tilt_error,82.60,0.307726,0.431568,2.359575,0.115247,0.113391,0.544056,0.042029,0.041672,0.365246,3.81,0.124989,16505.13
673,1204,0,0,tilt_error,82.52,0.266951,0.360823,2.308525,0.106190,0.107490,0.526513,0.040909,0.041721,0.372756,3.81,0.121245,17713.58
674,1199,0,0,tilt_error,82.54,0.241043,0.366932,2.389876,0.092927,0.112577,0.524789,0.037565,0.041469,0.351446,3.82,0.106493,18823.25
675,1199,0,0,tilt_error,82.50,0.271357,0.397196,2.390630,0.106392,0.124290,1.570000,0.039819,0.041634,0.350816,3.81,0.113192,17372.31
676,1,0,0,heading_error,12.27,0.087505,0.000000,0.087505,0.001993,0.000000,0.001993,0.003589,0.000000,0.003589,0.09,0.000000,-581.21
677,1198,0,0,tilt_error,82.53,0.249293,0.380761,2.387506,0.092450,0.114388,0.557698,0.037993,0.041665,0.357008,3.82,0.097067,18787.31
678,1202,0,0,tilt_error,82.57,0.316690,0.433001,2.309638,0.115124,0.114002,0.531122,0.042296,0.040821,0.350228,3.81,0.118168,16142.50
679,1203,0,0,tilt_error,82.52,0.291028,0.400607,2.355992,0.108457,0.111579,0.562145,0.042375,0.041054,0.356892,3.81,0.117585,17034.70
680,1201,0,0,tilt_error,82.49,0.300217,0.403422,2.307270,0.111947,0.113648,0.546566,0.042580,0.042262,0.369730,3.81,0.117923,16243.99
681,1205,0,0,tilt_error,82.72,0.326841,0.446312,2.854152,0.119705,0.119522,0.548059,0.043567,0.042722,0.371502,3.81,0.117090,15437.85
682,1209,0,0,tilt_error,82.58,0.369287,0.569583,2.909260,0.115708,0.124308,1.570000,0.041999,0.040766,0.364605,3.81,0.098000,16046.43
683,1,0,0,heading_error,8.66,0.819560,0.000000,0.819560,0.001993,0.000000,0.001993,0.001201,0.000000,0.001201,0.06,0.000000,-581.30
684,1201,0,0,tilt_error,82.69,0.287524,0.374737,2.109424,0.113513,0.112338,0.537827,0.042563,0.041419,0.366520,3.81,0.115290,16670.30
685,1204,0,0,tilt_error,82.70,0.320286,0.443381,2.110365,0.121702,0.118945,0.569320,0.043632,0.041569,0.352314,3.81,0.119436,15713.08
686,1203,0,0,tilt_error,82.61,0.338936,0.462306,2.264653,0.117163,0.115235,0.527837,0.043217,0.041424,0.358643,3.81,0.111754,15582.37
687,1201,0,0,tilt_error,82.69,0.317566,0.427237,2.248494,0.117878,0.116071,0.518294,0.042583,0.042184,0.355427,3.81,0.117823,15712.41
688,1199,0,0,tilt_error,82.78,0.270247,0.369990,2.149247,0.115517,0.120935,0.557124,0.040033,0.043423,0.353404,3.81,0.131249,16873.68
689,1210,0,0,tilt_error,82.87,0.271284,0.367988,2.143354,0.117510,0.117665,0.558092,0.042094,0.045387,0.358946,3.81,0.134928,17170.11
690,1203,0,0,tilt_error,82.88,0.269792,0.349148,2.093458,0.114965,0.109838,0.553874,0.038715,0.044028,0.357580,3.81,0.137472,16675.01
691,1198,0,0,tilt_error,82.57,0.256169,0.383625,4.265988,0.101990,0.114628,0.557970,0.039077,0.042187,0.362886,3.82,0.100669,18639.19
692,31,0,0,tilt_error,-15.10,4.060384,0.644268,4.367556,0.161265,0.276064,1.570000,0.161230,0.105876,0.372828,1.93,0.189379,-795.86
693,1,0,0,heading_error,9.61,0.778663,0.000000,0.778663,1.570000,0.000000,1.570000,0.006231,0.000000,0.006231,0.14,0.000000,-586.04
694,1,0,0,heading_error,18.00,1.179851,0.000000,1.179851,0.001993,0.000000,0.001993,0.001218,0.000000,0.001218,0.06,0.000000,-592.04
695,1201,0,0,tilt_error,82.69,0.295455,0.401736,2.117173,0.117493,0.120887,0.559978,0.041848,0.042214,0.365195,3.81,0.124803,16230.04
696,1200,0,0,tilt_error,82.66,0.306962,0.416424,2.091477,0.118285,0.114694,0.544241,0.043233,0.040488,0.359506,3.81,0.127369,15981.85
697,1198,0,0,tilt_error,82.62,0.280472,0.374553,2.120685,0.113373,0.122560,1.570000,0.041157,0.039714,0.353716,3.82,0.111316,17459.82
698,1,0,0,heading_error,13.17,0.632689,0.000000,0.632689,0.001993,0.000000,0.001993,0.000993,0.000000,0.000993,0.06,0.000000,-581.14
699,1198,0,0,tilt_error,82.69,0.277771,0.369358,2.096734,0.109576,0.114584,0.560812,0.040712,0.039900,0.354627,3.82,0.112112,17365.45
700,1197,0,0,tilt_error,82.69,0.249687,0.372838,2.775622,0.102639,0.115885,0.554850,0.038490,0.040419,0.361580,3.82,0.112804,18755.45
701,1205,0,0,tilt_error,82.79,0.369304,0.542677,2.825203,0.123141,0.114551,0.485922,0.043468,0.038869,0.354744,3.82,0.116777,15835.38
702,1210,0,0,tilt_error,82.77,0.301099,0.354332,3.476407,0.111510,0.094478,0.502372,0.043006,0.039926,0.365472,3.81,0.116681,16902.52
703,1209,0,0,tilt_error,82.80,0.386899,0.644578,4.496497,0.121426,0.122774,0.558933,0.042159,0.039664,0.357800,3.82,0.115653,16714.43
704,30,0,0,tilt_error,-16.28,4.352215,0.447449,4.598064,0.099393,0.085970,0.352540,0.159376,0.106738,0.373935,1.91,0.176194,-785.40
705,1207,0,0,tilt_error,82.88,0.334960,0.452437,2.294908,0.118365,0.109374,0.557628,0.041963,0.039057,0.360496,3.82,0.116205,16445.38
706,1206,0,0,tilt_error,82.88,0.269100,0.306574,2.084344,0.107973,0.101868,0.552143,0.040803,0.039888,0.362481,3.82,0.110366,18020.51
707,1206,0,0,tilt_error,82.83,0.312193,0.362408,3.767949,0.115759,0.099113,0.534372,0.043376,0.038585,0.371551,3.82,0.108172,16363.93
708,31,0,0,tilt_error,-13.34,3.571087,0.681759,3.855024,0.092922,0.087206,0.358268,0.151635,0.104445,0.361778,1.97,0.155575,-796.87
709,1204,0,0,tilt_error,82.83,0.264915,0.337023,2.293107,0.103134,0.114091,1.570000,0.039384,0.040313,0.369427,3.82,0.104290,18864.49
710,1,0,0,heading_error,8.30,0.480935,0.000000,0.480935,0.001993,0.000000,0.001993,0.001816,0.000000,0.001816,0.06,0.000000,-581.27
711,1204,0,0,tilt_error,82.89,0.292218,0.344725,2.386391,0.112697,0.107024,0.494240,0.041967,0.038966,0.368786,3.82,0.100087,17374.27
712,1204,0,0,tilt_error,82.86,0.287588,0.331172,2.149103,0.107340,0.106734,0.512892,0.040757,0.039475,0.368761,3.82,0.099512,17693.51
